Altitude (z),Temperature (K),Pressure,Density
743000,6004.15,38251.2,0.000385903
744000,6004.19,38251.2,0.0003859
745000,6004.23,38251.2,0.000385897
746000,6004.28,38251.2,0.000385894
747000,6004.32,38251.2,0.000385892
748000,6004.36,38251.2,0.000385889
749000,6004.41,38251.2,0.000385886
750000,6004.45,38251.2,0.000385883
751000,6004.49,38251.1,0.00038588
752000,6004.54,38251.1,0.000385877
753000,6004.59,38251.1,0.000385874
754000,6004.63,38251.1,0.000385871
755000,6004.68,38251.1,0.000385868
756000,6004.72,38251.1,0.000385865
757000,6004.77,38251.1,0.000385862
758000,6004.82,38251.1,0.000385859
759000,6004.87,38251.1,0.000385856
760000,6004.92,38251.1,0.000385852
761000,6004.97,38251.1,0.000385849
762000,6005.02,38251.1,0.000385846
763000,6005.07,38251.1,0.000385843
764000,6005.12,38251.1,0.000385839
765000,6005.17,38251.1,0.000385836
766000,6005.22,38251.1,0.000385833
767000,6005.27,38251.1,0.000385829
768000,6005.33,38251.1,0.000385826
769000,6005.38,38251.1,0.000385822
770000,6005.43,38251,0.000385819
771000,6005.49,38251,0.000385815
772000,6005.54,38251,0.000385811
773000,6005.6,38251,0.000385808
774000,6005.66,38251,0.000385804
775000,6005.71,38251,0.0003858
776000,6005.77,38251,0.000385797
777000,6005.83,38251,0.000385793
778000,6005.89,38251,0.000385789
779000,6005.95,38251,0.000385785
780000,6006.01,38251,0.000385781
781000,6006.07,38251,0.000385777
782000,6006.13,38251,0.000385773
783000,6006.19,38251,0.000385769
784000,6006.25,38251,0.000385765
785000,6006.31,38251,0.000385761
786000,6006.38,38250.9,0.000385757
787000,6006.44,38250.9,0.000385753
788000,6006.51,38250.9,0.000385749
789000,6006.57,38250.9,0.000385744
790000,6006.64,38250.9,0.00038574
791000,6006.7,38250.9,0.000385736
792000,6006.77,38250.9,0.000385731
793000,6006.84,38250.9,0.000385727
794000,6006.91,38250.9,0.000385722
795000,6006.98,38250.9,0.000385718
796000,6007.05,38250.9,0.000385713
797000,6007.12,38250.9,0.000385709
798000,6007.19,38250.9,0.000385704
799000,6007.26,38250.9,0.000385699
800000,6007.34,38250.8,0.000385694
801000,6007.41,38250.8,0.00038569
802000,6007.48,38250.8,0.000385685
803000,6007.56,38250.8,0.00038568
804000,6007.64,38250.8,0.000385675
805000,6007.71,38250.8,0.00038567
806000,6007.79,38250.8,0.000385665
807000,6007.87,38250.8,0.00038566
808000,6007.95,38250.8,0.000385655
809000,6008.03,38250.8,0.000385649
810000,6008.11,38250.8,0.000385644
811000,6008.19,38250.8,0.000385639
812000,6008.27,38250.7,0.000385633
813000,6008.35,38250.7,0.000385628
814000,6008.44,38250.7,0.000385623
815000,6008.52,38250.7,0.000385617
816000,6008.61,38250.7,0.000385611
817000,6008.7,38250.7,0.000385606
818000,6008.78,38250.7,0.0003856
819000,6008.87,38250.7,0.000385594
820000,6008.96,38250.7,0.000385588
821000,6009.05,38250.7,0.000385583
822000,6009.14,38250.7,0.000385577
823000,6009.23,38250.6,0.000385571
824000,6009.33,38250.6,0.000385565
825000,6009.42,38250.6,0.000385559
826000,6009.51,38250.6,0.000385552
827000,6009.61,38250.6,0.000385546
828000,6009.71,38250.6,0.00038554
829000,6009.8,38250.6,0.000385533
830000,6009.9,38250.6,0.000385527
831000,6010,38250.6,0.000385521
832000,6010.1,38250.6,0.000385514
833000,6010.2,38250.5,0.000385507
834000,6010.31,38250.5,0.000385501
835000,6010.41,38250.5,0.000385494
836000,6010.52,38250.5,0.000385487
837000,6010.62,38250.5,0.00038548
838000,6010.73,38250.5,0.000385473
839000,6010.84,38250.5,0.000385466
840000,6010.94,38250.5,0.000385459
841000,6011.05,38250.5,0.000385452
842000,6011.17,38250.4,0.000385445
843000,6011.28,38250.4,0.000385437
844000,6011.39,38250.4,0.00038543
845000,6011.51,38250.4,0.000385423
846000,6011.62,38250.4,0.000385415
847000,6011.74,38250.4,0.000385407
848000,6011.86,38250.4,0.0003854
849000,6011.97,38250.4,0.000385392
850000,6012.1,38250.3,0.000385384
851000,6012.22,38250.3,0.000385376
852000,6012.34,38250.3,0.000385368
853000,6012.46,38250.3,0.00038536
854000,6012.59,38250.3,0.000385352
855000,6012.72,38250.3,0.000385344
856000,6012.84,38250.3,0.000385335
857000,6012.97,38250.3,0.000385327
858000,6013.1,38250.2,0.000385318
859000,6013.23,38250.2,0.00038531
860000,6013.37,38250.2,0.000385301
861000,6013.5,38250.2,0.000385292
862000,6013.64,38250.2,0.000385284
863000,6013.77,38250.2,0.000385275
864000,6013.91,38250.2,0.000385266
865000,6014.05,38250.1,0.000385257
866000,6014.19,38250.1,0.000385247
867000,6014.34,38250.1,0.000385238
868000,6014.48,38250.1,0.000385229
869000,6014.63,38250.1,0.000385219
870000,6014.77,38250.1,0.00038521
871000,6014.92,38250,0.0003852
872000,6015.07,38250,0.00038519
873000,6015.22,38250,0.00038518
874000,6015.38,38250,0.00038517
875000,6015.53,38250,0.00038516
876000,6015.69,38250,0.00038515
877000,6015.84,38249.9,0.00038514
878000,6016,38249.9,0.00038513
879000,6016.16,38249.9,0.000385119
880000,6016.33,38249.9,0.000385109
881000,6016.49,38249.9,0.000385098
882000,6016.66,38249.9,0.000385087
883000,6016.82,38249.8,0.000385076
884000,6016.99,38249.8,0.000385065
885000,6017.16,38249.8,0.000385054
886000,6017.34,38249.8,0.000385043
887000,6017.51,38249.8,0.000385031
888000,6017.69,38249.8,0.00038502
889000,6017.86,38249.7,0.000385008
890000,6018.04,38249.7,0.000384997
891000,6018.23,38249.7,0.000384985
892000,6018.41,38249.7,0.000384973
893000,6018.59,38249.7,0.000384961
894000,6018.78,38249.6,0.000384949
895000,6018.97,38249.6,0.000384937
896000,6019.16,38249.6,0.000384924
897000,6019.35,38249.6,0.000384912
898000,6019.55,38249.6,0.000384899
899000,6019.74,38249.5,0.000384886
900000,6019.94,38249.5,0.000384873
901000,6020.14,38249.5,0.00038486
902000,6020.34,38249.5,0.000384847
903000,6020.55,38249.4,0.000384834
904000,6020.76,38249.4,0.000384821
905000,6020.96,38249.4,0.000384807
906000,6021.17,38249.4,0.000384793
907000,6021.39,38249.4,0.000384779
908000,6021.6,38249.3,0.000384765
909000,6021.82,38249.3,0.000384751
910000,6022.04,38249.3,0.000384737
911000,6022.26,38249.3,0.000384723
912000,6022.48,38249.2,0.000384708
913000,6022.71,38249.2,0.000384694
914000,6022.94,38249.2,0.000384679
915000,6023.17,38249.2,0.000384664
916000,6023.4,38249.1,0.000384649
917000,6023.64,38249.1,0.000384633
918000,6023.87,38249.1,0.000384618
919000,6024.11,38249.1,0.000384602
920000,6024.36,38249,0.000384587
921000,6024.6,38249,0.000384571
922000,6024.85,38249,0.000384555
923000,6025.1,38249,0.000384539
924000,6025.35,38248.9,0.000384522
925000,6025.61,38248.9,0.000384506
926000,6025.86,38248.9,0.000384489
927000,6026.12,38248.9,0.000384472
928000,6026.39,38248.8,0.000384455
929000,6026.65,38248.8,0.000384438
930000,6026.92,38248.8,0.00038442
931000,6027.19,38248.7,0.000384403
932000,6027.46,38248.7,0.000384385
933000,6027.74,38248.7,0.000384367
934000,6028.02,38248.7,0.000384349
935000,6028.3,38248.6,0.000384331
936000,6028.58,38248.6,0.000384313
937000,6028.87,38248.6,0.000384294
938000,6029.16,38248.5,0.000384275
939000,6029.45,38248.5,0.000384256
940000,6029.75,38248.5,0.000384237
941000,6030.05,38248.4,0.000384218
942000,6030.35,38248.4,0.000384198
943000,6030.65,38248.4,0.000384178
944000,6030.96,38248.3,0.000384158
945000,6031.27,38248.3,0.000384138
946000,6031.59,38248.3,0.000384118
947000,6031.91,38248.2,0.000384097
948000,6032.23,38248.2,0.000384077
949000,6032.55,38248.2,0.000384056
950000,6032.88,38248.1,0.000384034
951000,6033.21,38248.1,0.000384013
952000,6033.54,38248.1,0.000383991
953000,6033.88,38248,0.00038397
954000,6034.22,38248,0.000383948
955000,6034.56,38248,0.000383925
956000,6034.91,38247.9,0.000383903
957000,6035.26,38247.9,0.00038388
958000,6035.62,38247.9,0.000383857
959000,6035.97,38247.8,0.000383834
960000,6036.34,38247.8,0.000383811
961000,6036.7,38247.7,0.000383787
962000,6037.07,38247.7,0.000383763
963000,6037.44,38247.7,0.000383739
964000,6037.82,38247.6,0.000383715
965000,6038.2,38247.6,0.00038369
966000,6038.58,38247.5,0.000383666
967000,6038.97,38247.5,0.000383641
968000,6039.36,38247.5,0.000383615
969000,6039.76,38247.4,0.00038359
970000,6040.16,38247.4,0.000383564
971000,6040.56,38247.3,0.000383538
972000,6040.97,38247.3,0.000383512
973000,6041.38,38247.2,0.000383485
974000,6041.8,38247.2,0.000383458
975000,6042.22,38247.2,0.000383431
976000,6042.64,38247.1,0.000383404
977000,6043.07,38247.1,0.000383376
978000,6043.5,38247,0.000383348
979000,6043.94,38247,0.00038332
980000,6044.38,38246.9,0.000383291
981000,6044.83,38246.9,0.000383263
982000,6045.28,38246.8,0.000383234
983000,6045.73,38246.8,0.000383204
984000,6046.19,38246.7,0.000383175
985000,6046.66,38246.7,0.000383145
986000,6047.12,38246.6,0.000383115
987000,6047.6,38246.6,0.000383084
988000,6048.08,38246.5,0.000383053
989000,6048.56,38246.5,0.000383022
990000,6049.05,38246.4,0.000382991
991000,6049.54,38246.4,0.000382959
992000,6050.04,38246.3,0.000382927
993000,6050.54,38246.3,0.000382895
994000,6051.05,38246.2,0.000382862
995000,6051.56,38246.2,0.000382829
996000,6052.08,38246.1,0.000382796
997000,6052.6,38246.1,0.000382762
998000,6053.13,38246,0.000382728
999000,6053.67,38245.9,0.000382694
1e+06,6054.21,38245.9,0.000382659
1.001e+06,6054.75,38245.8,0.000382624
1.002e+06,6055.3,38245.8,0.000382589
1.003e+06,6055.86,38245.7,0.000382553
1.004e+06,6056.42,38245.7,0.000382517
1.005e+06,6056.98,38245.6,0.00038248
1.006e+06,6057.56,38245.5,0.000382444
1.007e+06,6058.14,38245.5,0.000382407
1.008e+06,6058.72,38245.4,0.000382369
1.009e+06,6059.31,38245.3,0.000382331
1.01e+06,6059.91,38245.3,0.000382293
1.011e+06,6060.51,38245.2,0.000382254
1.012e+06,6061.12,38245.2,0.000382215
1.013e+06,6061.73,38245.1,0.000382176
1.014e+06,6062.35,38245,0.000382136
1.015e+06,6062.98,38245,0.000382096
1.016e+06,6063.61,38244.9,0.000382056
1.017e+06,6064.25,38244.8,0.000382015
1.018e+06,6064.89,38244.8,0.000381973
1.019e+06,6065.55,38244.7,0.000381931
1.02e+06,6066.21,38244.6,0.000381889
1.021e+06,6066.87,38244.5,0.000381847
1.022e+06,6067.54,38244.5,0.000381804
1.023e+06,6068.22,38244.4,0.00038176
1.024e+06,6068.91,38244.3,0.000381716
1.025e+06,6069.6,38244.3,0.000381672
1.026e+06,6070.3,38244.2,0.000381627
1.027e+06,6071.01,38244.1,0.000381582
1.028e+06,6071.72,38244,0.000381537
1.029e+06,6072.44,38244,0.000381491
1.03e+06,6073.17,38243.9,0.000381444
1.031e+06,6073.9,38243.8,0.000381397
1.032e+06,6074.65,38243.7,0.00038135
1.033e+06,6075.4,38243.6,0.000381302
1.034e+06,6076.15,38243.6,0.000381254
1.035e+06,6076.92,38243.5,0.000381205
1.036e+06,6077.69,38243.4,0.000381155
1.037e+06,6078.47,38243.3,0.000381106
1.038e+06,6079.26,38243.2,0.000381055
1.039e+06,6080.06,38243.2,0.000381005
1.04e+06,6080.86,38243.1,0.000380953
1.041e+06,6081.68,38243,0.000380902
1.042e+06,6082.5,38242.9,0.000380849
1.043e+06,6083.33,38242.8,0.000380797
1.044e+06,6084.16,38242.7,0.000380743
1.045e+06,6085.01,38242.6,0.000380689
1.046e+06,6085.86,38242.5,0.000380635
1.047e+06,6086.73,38242.4,0.00038058
1.048e+06,6087.6,38242.4,0.000380525
1.049e+06,6088.48,38242.3,0.000380469
1.05e+06,6089.37,38242.2,0.000380412
1.051e+06,6090.26,38242.1,0.000380355
1.052e+06,6091.17,38242,0.000380298
1.053e+06,6092.09,38241.9,0.00038024
1.054e+06,6093.01,38241.8,0.000380181
1.055e+06,6093.95,38241.7,0.000380122
1.056e+06,6094.89,38241.6,0.000380062
1.057e+06,6095.85,38241.5,0.000380001
1.058e+06,6096.81,38241.4,0.00037994
1.059e+06,6097.78,38241.3,0.000379879
1.06e+06,6098.76,38241.2,0.000379816
1.061e+06,6099.76,38241.1,0.000379753
1.062e+06,6100.76,38241,0.00037969
1.063e+06,6101.77,38240.9,0.000379626
1.064e+06,6102.79,38240.7,0.000379561
1.065e+06,6103.83,38240.6,0.000379496
1.066e+06,6104.87,38240.5,0.00037943
1.067e+06,6105.92,38240.4,0.000379363
1.068e+06,6106.99,38240.3,0.000379296
1.069e+06,6108.06,38240.2,0.000379228
1.07e+06,6109.15,38240.1,0.00037916
1.071e+06,6110.25,38240,0.00037909
1.072e+06,6111.36,38239.8,0.000379021
1.073e+06,6112.47,38239.7,0.00037895
1.074e+06,6113.6,38239.6,0.000378879
1.075e+06,6114.75,38239.5,0.000378807
1.076e+06,6115.9,38239.4,0.000378734
1.077e+06,6117.06,38239.2,0.000378661
1.078e+06,6118.24,38239.1,0.000378587
1.079e+06,6119.43,38239,0.000378512
1.08e+06,6120.63,38238.9,0.000378437
1.081e+06,6121.84,38238.7,0.00037836
1.082e+06,6123.07,38238.6,0.000378283
1.083e+06,6124.3,38238.5,0.000378206
1.084e+06,6125.55,38238.3,0.000378127
1.085e+06,6126.81,38238.2,0.000378048
1.086e+06,6128.09,38238.1,0.000377968
1.087e+06,6129.37,38237.9,0.000377888
1.088e+06,6130.67,38237.8,0.000377806
1.089e+06,6131.99,38237.7,0.000377724
1.09e+06,6133.31,38237.5,0.000377641
1.091e+06,6134.65,38237.4,0.000377557
1.092e+06,6136.01,38237.2,0.000377472
1.093e+06,6137.37,38237.1,0.000377387
1.094e+06,6138.75,38236.9,0.0003773
1.095e+06,6140.15,38236.8,0.000377213
1.096e+06,6141.56,38236.6,0.000377125
1.097e+06,6142.98,38236.5,0.000377036
1.098e+06,6144.42,38236.3,0.000376947
1.099e+06,6145.87,38236.2,0.000376856
1.1e+06,6147.33,38236,0.000376765
1.101e+06,6148.81,38235.9,0.000376673
1.102e+06,6150.31,38235.7,0.000376579
1.103e+06,6151.82,38235.6,0.000376485
1.104e+06,6153.35,38235.4,0.00037639
1.105e+06,6154.89,38235.2,0.000376295
1.106e+06,6156.44,38235.1,0.000376198
1.107e+06,6158.01,38234.9,0.0003761
1.108e+06,6159.6,38234.7,0.000376002
1.109e+06,6161.21,38234.6,0.000375902
1.11e+06,6162.83,38234.4,0.000375802
1.111e+06,6164.46,38234.2,0.0003757
1.112e+06,6166.12,38234.1,0.000375598
1.113e+06,6167.78,38233.9,0.000375494
1.114e+06,6169.47,38233.7,0.00037539
1.115e+06,6171.17,38233.5,0.000375285
1.116e+06,6172.89,38233.3,0.000375178
1.117e+06,6174.63,38233.2,0.000375071
1.118e+06,6176.39,38233,0.000374963
1.119e+06,6178.16,38232.8,0.000374853
1.12e+06,6179.95,38232.6,0.000374743
1.121e+06,6181.76,38232.4,0.000374631
1.122e+06,6183.58,38232.2,0.000374519
1.123e+06,6185.43,38232,0.000374405
1.124e+06,6187.29,38231.8,0.00037429
1.125e+06,6189.17,38231.6,0.000374175
1.126e+06,6191.07,38231.4,0.000374058
1.127e+06,6192.99,38231.2,0.00037394
1.128e+06,6194.93,38231,0.000373821
1.129e+06,6196.89,38230.8,0.000373701
1.13e+06,6198.87,38230.6,0.000373579
1.131e+06,6200.87,38230.4,0.000373457
1.132e+06,6202.89,38230.2,0.000373333
1.133e+06,6204.93,38229.9,0.000373208
1.134e+06,6206.98,38229.7,0.000373082
1.135e+06,6209.06,38229.5,0.000372955
1.136e+06,6211.17,38229.3,0.000372827
1.137e+06,6213.29,38229.1,0.000372697
1.138e+06,6215.43,38228.8,0.000372567
1.139e+06,6217.6,38228.6,0.000372435
1.14e+06,6219.78,38228.4,0.000372302
1.141e+06,6221.99,38228.1,0.000372167
1.142e+06,6224.22,38227.9,0.000372032
1.143e+06,6226.47,38227.7,0.000371895
1.144e+06,6228.75,38227.4,0.000371756
1.145e+06,6231.05,38227.2,0.000371617
1.146e+06,6233.37,38226.9,0.000371476
1.147e+06,6235.71,38226.7,0.000371334
1.148e+06,6238.08,38226.4,0.000371191
1.149e+06,6240.48,38226.2,0.000371046
1.15e+06,6242.89,38225.9,0.0003709
1.151e+06,6245.33,38225.7,0.000370752
1.152e+06,6247.8,38225.4,0.000370603
1.153e+06,6250.29,38225.1,0.000370453
1.154e+06,6252.8,38224.9,0.000370302
1.155e+06,6255.34,38224.6,0.000370149
1.156e+06,6257.91,38224.3,0.000369994
1.157e+06,6260.5,38224.1,0.000369839
1.158e+06,6263.12,38223.8,0.000369681
1.159e+06,6265.76,38223.5,0.000369523
1.16e+06,6268.43,38223.2,0.000369362
1.161e+06,6271.13,38222.9,0.000369201
1.162e+06,6273.85,38222.7,0.000369038
1.163e+06,6276.6,38222.4,0.000368873
1.164e+06,6279.38,38222.1,0.000368707
1.165e+06,6282.19,38221.8,0.000368539
1.166e+06,6285.03,38221.5,0.00036837
1.167e+06,6287.89,38221.2,0.0003682
1.168e+06,6290.78,38220.9,0.000368027
1.169e+06,6293.7,38220.6,0.000367854
1.17e+06,6296.66,38220.2,0.000367678
1.171e+06,6299.64,38219.9,0.000367501
1.172e+06,6302.65,38219.6,0.000367323
1.173e+06,6305.69,38219.3,0.000367142
1.174e+06,6308.76,38219,0.00036696
1.175e+06,6311.86,38218.6,0.000366777
1.176e+06,6314.99,38218.3,0.000366592
1.177e+06,6318.16,38218,0.000366405
1.178e+06,6321.36,38217.6,0.000366216
1.179e+06,6324.59,38217.3,0.000366026
1.18e+06,6327.85,38216.9,0.000365834
1.181e+06,6331.14,38216.6,0.000365641
1.182e+06,6334.47,38216.2,0.000365445
1.183e+06,6337.83,38215.9,0.000365248
1.184e+06,6341.22,38215.5,0.000365049
1.185e+06,6344.65,38215.2,0.000364848
1.186e+06,6348.11,38214.8,0.000364646
1.187e+06,6351.61,38214.4,0.000364442
1.188e+06,6355.14,38214.1,0.000364235
1.189e+06,6358.71,38213.7,0.000364027
1.19e+06,6362.32,38213.3,0.000363818
1.191e+06,6365.96,38212.9,0.000363606
1.192e+06,6369.63,38212.5,0.000363392
1.193e+06,6373.35,38212.1,0.000363177
1.194e+06,6377.1,38211.7,0.000362959
1.195e+06,6380.89,38211.3,0.00036274
1.196e+06,6384.71,38210.9,0.000362519
1.197e+06,6388.58,38210.5,0.000362296
1.198e+06,6392.48,38210.1,0.00036207
1.199e+06,6396.43,38209.7,0.000361843
1.2e+06,6400.41,38209.3,0.000361614
1.201e+06,6404.43,38208.9,0.000361383
1.202e+06,6408.49,38208.4,0.00036115
1.203e+06,6412.6,38208,0.000360915
1.204e+06,6416.74,38207.6,0.000360677
1.205e+06,6420.93,38207.1,0.000360438
1.206e+06,6425.16,38206.7,0.000360197
1.207e+06,6429.43,38206.2,0.000359953
1.208e+06,6433.74,38205.8,0.000359707
1.209e+06,6438.1,38205.3,0.000359459
1.21e+06,6442.5,38204.8,0.00035921
1.211e+06,6446.95,38204.4,0.000358957
1.212e+06,6451.44,38203.9,0.000358703
1.213e+06,6455.97,38203.4,0.000358447
1.214e+06,6460.56,38202.9,0.000358188
1.215e+06,6465.18,38202.4,0.000357927
1.216e+06,6469.86,38201.9,0.000357664
1.217e+06,6474.58,38201.4,0.000357398
1.218e+06,6479.34,38200.9,0.000357131
1.219e+06,6484.16,38200.4,0.000356861
1.22e+06,6489.02,38199.9,0.000356588
1.221e+06,6493.94,38199.4,0.000356314
1.222e+06,6498.9,38198.9,0.000356037
1.223e+06,6503.91,38198.3,0.000355758
1.224e+06,6508.97,38197.8,0.000355476
1.225e+06,6514.09,38197.3,0.000355192
1.226e+06,6519.25,38196.7,0.000354906
1.227e+06,6524.47,38196.2,0.000354617
1.228e+06,6529.73,38195.6,0.000354325
1.229e+06,6535.06,38195.1,0.000354032
1.23e+06,6540.43,38194.5,0.000353735
1.231e+06,6545.86,38193.9,0.000353437
1.232e+06,6551.34,38193.3,0.000353136
1.233e+06,6556.88,38192.7,0.000352832
1.234e+06,6562.48,38192.2,0.000352526
1.235e+06,6568.13,38191.6,0.000352217
1.236e+06,6573.83,38191,0.000351906
1.237e+06,6579.6,38190.3,0.000351592
1.238e+06,6585.42,38189.7,0.000351275
1.239e+06,6591.3,38189.1,0.000350956
1.24e+06,6597.24,38188.5,0.000350634
1.241e+06,6603.24,38187.8,0.00035031
1.242e+06,6609.3,38187.2,0.000349983
1.243e+06,6615.42,38186.6,0.000349653
1.244e+06,6621.6,38185.9,0.000349321
1.245e+06,6627.85,38185.2,0.000348986
1.246e+06,6634.15,38184.6,0.000348648
1.247e+06,6640.52,38183.9,0.000348307
1.248e+06,6646.96,38183.2,0.000347964
1.249e+06,6653.45,38182.5,0.000347618
1.25e+06,6660.02,38181.9,0.000347269
1.251e+06,6666.65,38181.1,0.000346917
1.252e+06,6673.34,38180.4,0.000346563
1.253e+06,6680.11,38179.7,0.000346205
1.254e+06,6686.94,38179,0.000345845
1.255e+06,6693.84,38178.3,0.000345482
1.256e+06,6700.81,38177.5,0.000345116
1.257e+06,6707.85,38176.8,0.000344747
1.258e+06,6714.96,38176,0.000344375
1.259e+06,6722.14,38175.3,0.000344001
1.26e+06,6729.39,38174.5,0.000343623
1.261e+06,6736.72,38173.8,0.000343242
1.262e+06,6744.12,38173,0.000342859
1.263e+06,6751.59,38172.2,0.000342472
1.264e+06,6759.14,38171.4,0.000342082
1.265e+06,6766.76,38170.6,0.00034169
1.266e+06,6774.46,38169.8,0.000341294
1.267e+06,6782.24,38168.9,0.000340895
1.268e+06,6790.1,38168.1,0.000340494
1.269e+06,6798.03,38167.3,0.000340089
1.27e+06,6806.05,38166.4,0.000339681
1.271e+06,6814.14,38165.6,0.000339269
1.272e+06,6822.32,38164.7,0.000338855
1.273e+06,6830.58,38163.8,0.000338438
1.274e+06,6838.92,38163,0.000338017
1.275e+06,6847.35,38162.1,0.000337593
1.276e+06,6855.86,38161.2,0.000337166
1.277e+06,6864.45,38160.3,0.000336736
1.278e+06,6873.13,38159.3,0.000336303
1.279e+06,6881.9,38158.4,0.000335866
1.28e+06,6890.76,38157.5,0.000335426
